source_url,page_url,post_id,author,posted_at,heading,text,sentiment_compound,sentiment_label,sentiment_pos,sentiment_neg,sentiment_neu
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114995097-116795097.html,116795097,h_u_veeru8,2026-01-15 19:57:23,Reliance,Minimum 2 pct gap up with heavy revenue heavy profit and heavy order book results. Cheers investors. Very big tomorrow and might continue till Monday.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114994821-116794821.html,116794821,p232,2026-01-15 17:53:08,Reliance,reason for bloodbath can anyone can expedite,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114994205-116794205.html,116794205,junii,2026-01-15 14:04:41,Reliance,reliance kal market ko bloodbath ♥️♥️ karega sell,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114994002-116794002.html,116794002,sanju1985,2026-01-15 12:48:56,Reliance,Bola tha mat burn karo apna paisa 1420-1430 ayega par kisiko sunna nhi h,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114993485-116793485.html,116793485,mahajan_2016,2026-01-15 09:48:48,Reliance,"Reliance is highly overvalued stock trading at pe multiple of 23 times , with increasing Competition from quick Commerce and margins not expanding , Reliance can touch 1200 in midterm",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114993336-116793336.html,116793336,junii,2026-01-15 09:10:41,Reliance,bloodbath ♥️♥️♥️ hoga friday ko war start sell,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114993256-116793256.html,116793256,mahendrably,2026-01-15 08:06:33,Reliance,FORGET 1500 PRICE OF RELIANCE 830 PRICE OF LICI 3100 OF TCS ETC ETC SHORT SQUEEZE SHORT COVERING IN INDIAN MARKET PONGAL SUN SHINE BEGINS...,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114993252-116793252.html,116793252,mahendrably,2026-01-15 08:03:03,Reliance,Many heavyweight stocks delivery are in demand supply is less demand is more investors and investments has increased multifold in market severe short covering in January will surprise many,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114993233-116793233.html,116793233,1980skp,2026-01-15 07:37:35,Reliance,lower circuit coming in next week dont expect to get a spike in coming days. Mota bhai has sold his holding at lifetime high to trap retail investors. will buy again when it reaches 1200. I am also an analyst now like Singhvi,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114990040-116790040.html,116790040,captainspark,2026-01-14 11:41:12,Reliance,MA has great relationship with DT and family. Things will get sorted,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114992107-116793082.html,116793082,PJP2611,2026-01-14 23:32:17,Reliance,you dont know anything abt refineries then..MRPL is a very low scale refinery and reliance is huge,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114992833-116792833.html,116792833,sachinp71,2026-01-14 21:04:34,Reliance,Reliance will cross 1500 this expiry.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114992622-116792676.html,116792676,kay70,2026-01-14 20:30:10,Reliance,Market is open tomorrow. Check your facts,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114992641-116792641.html,116792641,manish60,2026-01-14 20:22:50,Reliance,first of all tomorrow is market closed due to maharshtra elections..so pl dont misguide anyone...also mention the reason of fall to 1420,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114992622-116792622.html,116792622,vinit87,2026-01-14 20:10:57,Reliance,1420 opening tomorrow,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114992107-116792107.html,116792107,agarwalji,2026-01-14 17:12:12,Reliance,"LOOKING to the result of MRPL the company is doing refinery business same as RELIANCE from refinery MRPL are earning such a good profit than RELIANCE profit from export will be much higher and at the same APRU from JIO TELECOM also higher and all other business are also doing very good therefore i expect very good result will announced by the company on 16th, JANUARY 2026 and company will announce many issue like JIO TELECOM and many other.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114989349-116792179.html,116792179,Shrish21211,2026-01-14 17:34:15,Reliance,"Yes. If the US strikes Iran, it could trigger global market volatility.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114991839-116791839.html,116791839,phoenix01,2026-01-14 15:45:42,Reliance,"998 to 1200 levels on target...massive sell off triggered..best time to exit and shift fund to sbi, larsen and icici bank and defence stocks..they can rally anytime after massive correction..",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114991798-116791798.html,116791798,brijvarma,2026-01-14 15:37:57,Reliance,I dont know if it woudl make sense for RIL to have Refineries and all energy related businesses Divided among variosu geographises Say liek Gulf US Africa and Europe,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114991787-116791787.html,116791787,brijvarma,2026-01-14 15:36:07,Reliance,RIl may give Pls 300 over all tiem high so about 1900 in this year as we move closure to IPO of Jio Platforms Further next year it should move between 1500 to 1900 in the whole year and the in the next oen say 1900 to 2100 thats how it works generally,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114991658-116791658.html,116791658,brijesh99,2026-01-14 15:15:58,Reliance,भर लो जितना हो सके 16जन के बाद यह प्राइज देखने को शायद ही मिले,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114990039-116790217.html,116790217,SVeSu,2026-01-14 12:06:03,Reliance,"no issues. per statistics this will fall whatever may the result outcome. so, we can buy after 16th.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114990039-116790039.html,116790039,bestinfo,2026-01-14 11:40:55,Reliance,BUY AND HOLD. THIS WILL BE SUPER UPSIDE IN NEAR TERM. 2000 IS THE TARGET,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114989643-116789643.html,116789643,finedu,2026-01-14 10:56:57,Reliance,Iran oil is also getting impacted and worse is russian oil stopped Venezuela oil there is no clarity Reliance is under mess,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114989349-116789349.html,116789349,strong1980,2026-01-14 10:31:18,Reliance,If US carries out strikes in Iran expect a bigger meltdown of this stock. We are in for tough times ahead.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114989101-116789101.html,116789101,nilesh6229,2026-01-14 10:08:10,Reliance,buy reliance britania current price and hold,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114988712-116788712.html,116788712,mahibe,2026-01-14 09:34:31,Reliance,US tariff decision tonight. Tomorrow Dollar will collapse and decline of US will start. Huge win for India as tariffs would be struck down. Big boom in Indian markets. Opinion only.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114988520-116788520.html,116788520,p232,2026-01-14 09:13:19,Reliance,what the hell reliance,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114988504-116788504.html,116788504,KiranUppunda,2026-01-14 09:08:37,Reliance,why this crap falling continuously Im stuck,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114987872-116787872.html,116787872,vinit87,2026-01-13 21:44:22,Reliance,Jan 16 ko result announce hai,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114987006-116787006.html,116787006,Manishcoeb,2026-01-13 16:11:28,Reliance,it will recover in a day or two... nothing to worry,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114986924-116786924.html,116786924,poojajhewq,2026-01-13 15:46:20,Reliance,SELL SELL every rise.. target 1300 nifty 25000 to 24500 sell sell dont buy...,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114986917-116786917.html,116786917,sblm,2026-01-13 15:44:18,Reliance,The minute supply of cheap oil stops the RIL.share just collapsed as we.seeing now and in the past . Whatever the.company does apart from its oil business has no relevance .,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114986617-116786617.html,116786617,NKS-MNGLR,2026-01-13 14:50:02,Reliance,Its only and only Reliance is giving trouble is clear indication is bears are trying heavily to bring down the market. No reason it should give such a big drop when result is also at corner. It can burst any moment. Oil prices are up. global pressure will come to end.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114986265-116786265.html,116786265,BunnyBagg5983,2026-01-13 13:56:41,Reliance,hoping it bounces back after results,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114986250-116786250.html,116786250,NKS-MNGLR,2026-01-13 13:52:49,Reliance,todays move looks like not related to news in tariff to countries doing business with iran. all oil producing stocks of india are on positive move. reliance looks like expiry pressure. of course news is used to move it negatively to take down the market. hope it will recover post noon sharply.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114986032-116786032.html,116786032,AnmolAmritsar,2026-01-13 13:14:09,Reliance,gap pending 1440 to 1420. first gap will be covered i think.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114986022-116786022.html,116786022,AnmolAmritsar,2026-01-13 13:11:46,Reliance,only ambani can do the trade deal finalised. buy reliance. ai future with ambani only like telecom.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114985996-116785996.html,116785996,HarishNew,2026-01-13 13:07:44,Reliance,seriously trade deal done for all countries except india it seems very bad policy only my friend my friend word wont make business.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114985992-116785992.html,116785992,VJP1,2026-01-13 13:07:21,Reliance,venzu. ka oil us se reliance buy karke refined karta tha. future me karega. buy buy buy,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114985751-116785751.html,116785751,Rohit087878,2026-01-13 12:38:54,Reliance,bug breaking trade deal finalized between india and us.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114985547-116785547.html,116785547,SmarterTrader,2026-01-13 12:23:14,Reliance,reliance should out nifty it drag nifty down,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114985543-116785543.html,116785543,Baroda,2026-01-13 12:22:55,Reliance,ril is bound to bounce back after temporary trump tantrums as it’s likely to invest in venezuela.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114985520-116785520.html,116785520,Kuladeep_Reddy,2026-01-13 12:21:04,Reliance,closing green or red today....,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114985514-116785514.html,116785514,captainspark,2026-01-13 12:20:02,Reliance,i feel reliance is highly oversold in short term time frame. may give a bounce,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114985453-116785453.html,116785453,KiranUppunda,2026-01-13 12:14:55,Reliance,all because of expiry selling heavy,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114985278-116785278.html,116785278,manish60,2026-01-13 12:01:02,Reliance,why reliance is down today without any reason when market is also little red,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114985116-116785116.html,116785116,jagadish2024,2026-01-13 11:48:47,Reliance,its reliance. it can manage anything irrespective of global order or sanctions.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114985099-116785099.html,116785099,nilesh6229,2026-01-13 11:48:01,Reliance,buy britania buy marigo buy masle current price,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114985011-116785011.html,116785011,meenukuttii,2026-01-13 11:36:19,Reliance,"kospi 2900 to 4700 now almost 90 percent up. all brazil, china, hongseng market given return 30 - 60 percent. but out market negaive return.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114985003-116785003.html,116785003,meenukuttii,2026-01-13 11:35:19,Reliance,mendel trump when silent. all market boom this year except our market negative return,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114984828-116784828.html,116784828,hunter10000,2026-01-13 11:08:22,Reliance,but nifty banks auto stocks. nifty looks good buyer seen chart nifty touch 25840 again .. but only,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114984534-116784554.html,116784554,KARUNAS,2026-01-13 10:26:55,Reliance,value decreasing everyday ............... what to do ..,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114984534-116784534.html,116784534,captainspark,2026-01-13 10:25:18,Reliance,"dont get fooled by noise, look at the value.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114984474-116784474.html,116784474,h_u_veeru8,2026-01-13 10:21:57,Reliance,heavy buying is going on in reliance buy at cmp target 1500 intraday,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114984410-116784410.html,116784410,acxzgh,2026-01-13 10:09:46,Reliance,"bcoz of trump announcing fresh tariff of 25 percent on any country doing any business with iran, further in case of war, supply chain in middle east would be disrupted heavily .",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114984294-116784294.html,116784294,NKS-MNGLR,2026-01-13 10:02:44,Reliance,is it selfish move by fund house shorters sponsored by us to show the indian market is week and attack on indian economy. igujarath pride looks is being attacked,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114983937-116783937.html,116783937,KiranUppunda,2026-01-13 09:36:27,Reliance,weekly expiry should be banned,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114983369-116783369.html,116783369,manish60,2026-01-13 07:34:12,Reliance,what will be the opening of reliance share price today and target by end of the day as all good news are there in the market plus trade deal will be discussed from today,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114983282-116783282.html,116783282,stockfact,2026-01-13 02:42:18,Reliance,1800 on two month buy as much as,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114983262-116783262.html,116783262,mahendrably,2026-01-13 00:48:48,Reliance,All positive development are attached with Reliance only reliance syndicate buyers signal important than positive developments,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114983261-116783261.html,116783261,mahendrably,2026-01-13 00:44:14,Reliance,Obviously results will be fantastic mood of the Mukesh Ambani during speech in Gujarat says everything only reliance syndicate buyers should start buying vigorously,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114983259-116783259.html,116783259,mahendrably,2026-01-13 00:40:37,Reliance,American ambassador Gor is very close to Trump since very long time and Gor has clearly outlined the importance of friendship with India so trade deal will be sealed was the message from Gor market should start budget rally non stop,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114983246-116783246.html,116783246,BunnyBagg5983,2026-01-13 00:27:32,Reliance,Any idea on how the results will be,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114983227-116783227.html,116783227,mljainsagar,2026-01-13 00:02:47,Reliance,"16 January 2026, Q3 RESULTS ARE TO BE DECLARED ALONGWITH THE DATE OF JIO IPO.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114982926-116782926.html,116782926,manish60,2026-01-12 21:50:23,Reliance,"indo US deal meeting tomorrow, if anything coming positive news and deal is announced within a day or two, i hope market will cheer with more than 1000 points where reliance could hit a century..what you say friends.just comment your views",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114982911-116782911.html,116782911,hitt19targets,2026-01-12 21:41:58,Reliance,reliance ko upper circuit lagte ab tak nahi dekha. or jo nahi dekha woh sab market dikhata hai.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114982831-116782831.html,116782831,SMS2018,2026-01-12 21:00:37,Reliance,tomorrow will open above 1500plus and close above 1525... so only buy and hold,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114982566-116782566.html,116782566,pradipk,2026-01-12 19:03:11,Reliance,Upside seen as Reliance will purchase tariff free venezuela oil at further consesion. Reliance used to purchase 3 lakh barrels before 2018. Jam nagar refinery is used to Venezuela heavy oil processing,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114982549-116782549.html,116782549,tally9482,2026-01-12 18:55:54,Reliance,Reliance had approached USA for import of Venezuelan crude oil. It also stopped import of Russian crude. As per initial report emanating indicate that USA would like to export Venezuelan crude to India specially Reliance. Also earlier Reliance Chaiman Ambani had attended Trumps taking over ceremony and also during Trumps middle east visit indicating reasonable mutual understanding of Trump with Indias richest Man. It would be win - win situation for Reliance and India. Im glad that I increased my investment in Reliance during previous week fall. I would also state that India had to stop buying Russian crude purely on commercial considerations. If USA had increased the tariff to 500 percent than dollar supply to India from export surplus would have dried up. Russian was not accepting payment in Indian Rupee. Therefore there was no way India could have kept importing crude from Russia.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114974117-116782328.html,116782328,Shrish21211,2026-01-12 17:35:45,Reliance,Hopefully the upcoming budget attracts foreign investors by making the tax structure more investor friendly and improving market sentiment.,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114982193-116782193.html,116782193,manish60,2026-01-12 17:06:24,Reliance,today was a great volatility in reliance share..but it closed in green .Now what next for tomorrow price..pl.suggest individual boarders their target of opening n closing for tomorrow,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114981832-116781832.html,116781832,h_u_veeru8,2026-01-12 15:24:28,Reliance,Tomorrow Reliance will open above 1502 plus stay invested and tomorrow first candle can bring 1520 also,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114981777-116781777.html,116781777,charan_25,2026-01-12 15:15:30,Reliance,exit no movement........,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114981763-116781763.html,116781763,charan_25,2026-01-12 15:13:26,Reliance,no movement profit booking going..selll it 1474-60 expected,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114981702-116781702.html,116781702,charan_25,2026-01-12 15:06:17,Reliance,exit reliance big upside tomorrow looking strong 1525,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114981644-116781644.html,116781644,charan_25,2026-01-12 15:00:00,Reliance,reliance 1475 expected,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114981508-116781508.html,116781508,manish60,2026-01-12 14:46:32,Reliance,now reliance will move and touch 1550 within a week..friends what do you say,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114981449-116781449.html,116781449,SMS2018,2026-01-12 14:38:58,Reliance,seller revers your trade immediately.. otherwise loss is your..,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114981370-116781370.html,116781370,nilesh6229,2026-01-12 14:31:03,Reliance,buy britania buy reliance current price and gold,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114980951-116781326.html,116781326,KARUNAS,2026-01-12 14:27:33,Reliance,"Dont be in hast, may stablize, let it stablize for a few sessions before giving any target.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114980951-116780951.html,116780951,SMS2018,2026-01-12 13:21:57,Reliance,buy fast today will touch 1590... and will recover up to 1530 tomorrow...,0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114980636-116780636.html,116780636,hitt19targets,2026-01-12 12:39:35,Reliance,"exactly reverse from 25470 ..now in green , all heavyweight are going to blast.",0.0,neutral,0.0,0.0,1.0
https://mmb.moneycontrol.com/forum-topics/stocks/reliance-322.html,https://mmb.moneycontrol.com/forum-topics/stocks/reliance/thread-message-114980070-116780070.html,116780070,hitt19targets,2026-01-12 11:36:02,Reliance,"nifty will reverse from 25460 and reliance will brings nifty up , reliance should close above 1480 today",0.0,neutral,0.0,0.0,1.0
